,site_id,crew_name,date,year,transect_num,point_num,gps_lon,gps_lat,coord_qual,water_depth_cm,bottom_vis,substrate_type,org_depth_cm,unvegetated_pcnt,total_cover_pcnt,standing_dead_pcnt,detritus_pcnt,variable,Hydrocharis morsus-ranae,Phragmites australis (invasive),Phragmites australis (native),Schoenoplectus acutus,Typha angustifolia,Typha glauca,Typha latifolia,Typha sp.,typha_combined
1733,613,OSU,6/29/2011,2011,3,5,-84.466596,46.007815,Excellent,0,Dry,Cly/Slt,0,73.5,26.5,0,100,percent_cover,0,0,0,1,0,0,0,0,0
1734,613,OSU,6/29/2011,2011,3,6,-84.466193,46.007274,Excellent,16,V,Cly/Slt,1,53,47,3,100,percent_cover,0,0,0,8,0,0,0,0,0
1735,613,OSU,6/29/2011,2011,3,7,-84.466104,46.007105,Excellent,21,V,Cly/Slt,1,71,29,2,100,percent_cover,0,0,0,6,0,0,0,0,0
1736,613,OSU,6/29/2011,2011,3,8,-84.465963,46.006912,Excellent,20,V,Cly/Slt,0,61.5,38.5,3,35,percent_cover,0,0,0,7,0,0,0,0,0
1737,613,OSU,6/29/2011,2011,3,10,-84.465675,46.006552,Excellent,20,V,Cly/Slt,0.5,78,22,1,10,percent_cover,0,0,0,1,0,0,0,0,0
1738,613,CMU,7/12/2016,2016,1,3,-84.46134,46.007791,Excellent,69,V,Cly/Slt,58,0,100,0.5,100,percent_cover,0,0,0,0.5,0,0,0,0,0
1739,613,CMU,7/12/2016,2016,1,4,-84.461975,46.00736,Excellent,82,V,Cly/Slt,33,67,33,0.5,100,percent_cover,0,0,0,3,0,0,0,0,0
1740,613,CMU,7/12/2016,2016,1,10,-84.462502,46.00688,Excellent,109,V,Cly/Slt,23,30,70,0,15,percent_cover,0,0,0,4,7,0,0,0,7
1741,613,CMU,7/12/2016,2016,3,3,-84.466702,46.00945,Excellent,7,V,Cly/Slt,42,0,100,15,30,percent_cover,0,0,0,1,0,0,0,0,0
1742,613,CMU,7/12/2016,2016,3,4,-84.466619,46.009356,Excellent,25,V,Cly/Slt,26,19,81,2,80,percent_cover,0,0,0,0.5,0,0,0,0,0
1743,613,CMU,7/12/2016,2016,3,6,-84.466241,46.008986,Excellent,41,V,Cly/Slt,23,32,68,3,90,percent_cover,0,0,0,3,0,0,0,0,0
1744,613,CMU,7/12/2016,2016,3,7,-84.46576,46.00846,Excellent,49,V,Cly/Slt,69,15,85,4,85,percent_cover,0,0,0,5,0,0,0,0,0
1745,613,CMU,7/12/2016,2016,3,9,-84.464853,46.00736,Excellent,89,V,Cly/Slt,9,83,17,3,60,percent_cover,0,0,0,2,0,0,0,0,0
1746,613,CMU,7/12/2016,2016,3,10,-84.464307,46.006826,Excellent,107,V,Sand,8,2,98,6,20,percent_cover,0,0,0,3,0,0,0,0,0
1747,613,CMU,8/2/2021,2021,1,3,-84.460001,46.008584,Confirmed,31,NV,Cly/Slt,38,0,100,0.5,100,percent_cover,0,0,0,0,0,37,0,0,37
1748,613,CMU,8/2/2021,2021,1,5,-84.460154,46.008469,Confirmed,42,V,Cly/Slt,36,0,100,0,100,percent_cover,0,0,0,0,0,5,0,0,5
1749,613,CMU,8/2/2021,2021,1,8,-84.461776,46.007489,Confirmed,73,NV,Cly/Slt,25,88,12,0,75,percent_cover,0,0,0,0,0,30,0,0,30
1750,613,CMU,8/2/2021,2021,1,9,-84.462224,46.007143,Confirmed,107,V,Cly/Slt,5,30,70,0.5,35,percent_cover,0,0,0,0,0,42,0,0,42
1751,613,CMU,8/2/2021,2021,1,10,-84.462818,46.006934,Confirmed,110,V,Sand,7,89,11,0,7,percent_cover,0,0,0,1,0,7,0,0,7
1752,613,CMU,8/2/2021,2021,1,11,-84.46319,46.006382,Confirmed,111,V,Sand,0,93,7,0.5,3,percent_cover,0,0,0,1,0,0,0,0,0
1753,613,CMU,8/2/2021,2021,2,1,-84.463839,46.009399,Confirmed,0,Dry,Cly/Slt,5,30,70,65,30,percent_cover,0,0,0,0,0,1,0,0,1
1754,613,CMU,8/2/2021,2021,2,4,-84.463907,46.009178,Confirmed,23,V,Cly/Slt,17,60,40,4,100,percent_cover,0,0,0,1,0,0,0,0,0
1755,614,CMU,7/2/2015,2015,1,9,NA,NA,Missing,76,V,Cly/Slt,6,90,10,2,10,percent_cover,0,0,0,1,0,0,0,0,0
1756,614,CMU,7/2/2015,2015,2,4,NA,NA,Missing,15,V,Or/Cl,65,85,15,5,100,percent_cover,0,0,0,0,0,0,0.5,0,0.5
1757,614,CMU,7/2/2015,2015,2,5,NA,NA,Missing,20,V,Or/Cl,50,60,40,10,100,percent_cover,0,0,0,0,0,0,3,0,3
1758,614,CMU,7/2/2015,2015,2,6,NA,NA,Missing,35,V,Or/Cl,20,65,35,2,60,percent_cover,0,0,0,0.5,0,0,2,0,2
1759,614,CMU,7/2/2015,2015,2,7,NA,NA,Missing,36,V,Or/Cl,50,70,30,2,85,percent_cover,0,0,0,2,0,0,0,0,0
1760,614,CMU,7/2/2015,2015,2,8,NA,NA,Missing,48,V,Or/Cl,35,75,25,2,95,percent_cover,0,0,0,1,0,0,0,0,0
1761,614,CMU,7/2/2015,2015,2,9,NA,NA,Missing,50,V,Or/Cl,25,55,45,1,100,percent_cover,0,0,0,1,0,0,0,0,0
1762,614,CMU,7/2/2015,2015,2,10,NA,NA,Missing,56,V,Or/Cl,25,94,6,1,15,percent_cover,0,0,0,1,0,0,0,0,0
1763,614,CMU,7/1/2015,2015,3,6,NA,NA,Missing,19,V,Sand,2,80,20,10,80,percent_cover,0,0,0,2,0,0,0,0,0
1764,614,CMU,7/1/2015,2015,3,9,NA,NA,Missing,44,V,Sand,1,82,18,30,75,percent_cover,0,0,0,1,0,0,0,0,0
1765,614,CMU,7/1/2015,2015,3,10,NA,NA,Missing,61,V,Sand,0,98,2,1,1,percent_cover,0,0,0,1,0,0,0,0,0
1766,614,CMU,7/27/2020,2020,1,4,-84.442826,46.009557,Confirmed,39,V,Cly/Slt,15,28,72,0.5,100,percent_cover,0,0,0,0.5,0,0,0,0,0
1767,614,CMU,7/27/2020,2020,1,7,-84.4426,46.009074,Confirmed,90,NV,Cly/Slt,4,99,1,0,100,percent_cover,0,0,0,0.5,0,0,0,0,0
1768,614,CMU,7/27/2020,2020,1,8,-84.442537,46.008968,Confirmed,94,V,Cly/Slt,1,95,5,0,35,percent_cover,0,0,0,0.5,0,0,0,0,0
1769,614,CMU,7/27/2020,2020,1,9,-84.442494,46.008901,Confirmed,104,V,Cly/Slt,1,90,10,0,15,percent_cover,0,0,0,10,0,0,0,0,0
1770,614,CMU,7/27/2020,2020,1,10,-84.442404,46.008797,Confirmed,110,V,Cly/Slt,1,80,20,0.5,10,percent_cover,0,0,0,10,0,0,0,0,0
1771,614,CMU,7/27/2020,2020,2,6,-84.447442,46.008988,Confirmed,90,V,Cly/Slt,35,0,100,0.5,100,percent_cover,0,0,0,0,15,0,0,0,15
1772,614,CMU,7/27/2020,2020,2,7,-84.447422,46.008971,Confirmed,90,V,Cly/Slt,15,51.5,48.5,0.5,100,percent_cover,0,0,0,0,15,0,0,0,15
1773,614,CMU,7/27/2020,2020,2,9,-84.447356,46.008914,Confirmed,88,V,Cly/Slt,25,24,76,3,100,percent_cover,0,0,0,0,30,0,0,0,30
1774,614,CMU,7/27/2020,2020,2,10,-84.447296,46.008911,Confirmed,87,V,Cly/Slt,23,51.5,48.5,7,100,percent_cover,0,0,0,0,45,0,0,0,45
1775,614,CMU,7/27/2020,2020,2,13,-84.447029,46.008779,Confirmed,108,V,Cly/Slt,30,39.5,60.5,0,25,percent_cover,0,0,0,0.5,0,0,0,0,0
1776,614,CMU,7/27/2020,2020,2,14,-84.446957,46.008749,Confirmed,110,V,Cly/Slt,25,14.5,85.5,0,90,percent_cover,0,0,0,0.5,0,0,0,0,0
1777,615,CMU,8/6/2012,2012,1,6,-84.433168,46.005487,Excellent,1,V,Cly/Slt,0,75,30,25,40,percent_cover,0,0,0,5,0,0,0,0,0
1778,615,CMU,8/6/2012,2012,1,7,-84.433218,46.005485,Excellent,3,V,Cly/Slt,0,5,90,15,60,percent_cover,0,0,0,3,0,0,0,0,0
1779,615,CMU,8/6/2012,2012,1,8,-84.433268,46.005468,Excellent,7,V,Cly/Slt,0,0,90,20,85,percent_cover,0,0,0,7,0,0,0,0,0
1780,615,CMU,8/6/2012,2012,1,9,-84.433295,46.005462,Excellent,9,V,Cly/Slt,0,30,12,10,70,percent_cover,0,0,0,10,0,0,0,0,0
1781,615,CMU,8/6/2012,2012,1,10,-84.433358,46.005438,Excellent,12,V,Cly/Slt,0,80,25,8,15,percent_cover,0,0,0,25,0,0,0,0,0
1782,615,CMU,8/6/2012,2012,2,1,-84.436201,46.006631,Excellent,0,Dry,Cly/Slt,3,0,50,5,99,percent_cover,0,0,0,0.5,0,0,0,0,0
1783,615,CMU,8/6/2012,2012,2,3,-84.436078,46.00658,Excellent,0,Dry,Cly/Slt,3,0,45,4,99,percent_cover,0,0,0,0.5,0,0,0,0,0
1784,615,CMU,8/6/2012,2012,2,4,-84.435968,46.006524,Excellent,0,Dry,Cly/Slt,3,0,50,8,100,percent_cover,0,0,0,0.5,0,0,0,0,0
1785,615,CMU,8/6/2012,2012,2,5,-84.435862,46.006472,Excellent,0,Dry,Cly/Slt,2,0,90,40,100,percent_cover,0,0,0,1,0,0,0,0,0
1786,615,CMU,8/6/2012,2012,2,8,-84.435712,46.006395,Excellent,14,V,Cly/Slt,5,70,11,2,20,percent_cover,0,0,0,4,0,0,0,0,0
1787,615,CMU,8/6/2012,2012,2,9,-84.435691,46.006386,Excellent,9,V,Cly/Slt,9,55,25,0.5,20,percent_cover,0,0,0,8,0,0,0,0,0
1788,615,CMU,8/6/2012,2012,2,12,-84.435495,46.006299,Excellent,16,V,Cly/Slt,0,80,20,0,2,percent_cover,0,0,0,0.5,0,0,0,0,0
1789,615,CMU,8/6/2012,2012,3,1,-84.43625,46.00642,Excellent,0,Dry,Cly/Slt,0,0,50,0,100,percent_cover,0,0,0,0.5,0,0,0,0,0
1790,615,CMU,8/6/2012,2012,3,5,-84.435657,46.006021,Excellent,0,Dry,Cly/Slt,0,0,70,1,100,percent_cover,0,0,0,1,0,0,0,0,0
1791,615,CMU,8/6/2012,2012,3,6,-84.435564,46.005945,Excellent,1,V,Cly/Slt,0,20,80,10,5,percent_cover,0,0,0,4,0,0,0,0,0
1792,615,CMU,8/6/2012,2012,3,7,-84.43554,46.005929,Excellent,2,V,Cly/Slt,0,60,55,4,2,percent_cover,0,0,0,2,1,0,0,0,1
1793,615,CMU,8/6/2012,2012,3,9,-84.435485,46.005907,Excellent,3,V,Cly/Slt,0,40,50,1,20,percent_cover,0,0,0,0.5,0,0,0,0,0
1794,615,CMU,8/6/2012,2012,3,10,-84.435442,46.005877,Excellent,5,V,Cly/Slt,0,60,70,0,40,percent_cover,0,0,0,8,0,0,0,0,0
1795,615,CMU,7/21/2017,2017,1,6,-84.433311,46.006332,Excellent,55,V,Sand,2,89,11,1,90,percent_cover,0,0,0,1,0,0,0,0,0
1796,615,CMU,7/21/2017,2017,1,7,-84.433329,46.006342,Excellent,60,V,Sand,5,91,9,1,85,percent_cover,0,0,0,1,0,0,0,0,0
1797,615,CMU,7/21/2017,2017,1,8,-84.433412,46.00633,Excellent,65,V,Sand,10,94,6,1,75,percent_cover,0,0,0,1,0,0,0,0,0
1798,615,CMU,7/21/2017,2017,1,9,-84.433475,46.006316,Excellent,70,V,Sand,11,95,5,1,85,percent_cover,0,0,0,1,0,0,0,0,0
1799,615,CMU,7/21/2017,2017,1,13,-84.433618,46.006354,Excellent,80,V,Sand,10,97,3,1,100,percent_cover,0,0,0,1,0,0,0,0,0
1800,615,CMU,7/21/2017,2017,1,14,-84.433678,46.006368,Excellent,80,V,Sand,15,99,1,0,100,percent_cover,0,0,0,1,0,0,0,0,0
1801,615,CMU,7/19/2017,2017,2,3,-84.435326,46.007252,Excellent,40,V,Cly/Slt,1,58,42,0,75,percent_cover,0,0,0,1,0,0,0,0,0
1802,615,CMU,7/19/2017,2017,2,7,-84.435261,46.006808,Excellent,90,NV,Sand,50,98,2,0,70,percent_cover,0,0,0,1,0,0,0,0,0
1803,615,CMU,7/19/2017,2017,2,8,-84.435283,46.006733,Excellent,100,NV,Sand,45,97,3,1,5,percent_cover,0,0,0,2,0,0,0,0,0
1804,615,CMU,7/19/2017,2017,2,9,-84.435304,46.006668,Excellent,110,NV,Sand,40,97,3,1,10,percent_cover,0,0,0,1,0,0,0,0,0
1805,615,CMU,7/19/2017,2017,3,1,-84.436302,46.006632,Excellent,10,V,Cly/Slt,30,0,100,1,75,percent_cover,0,0,0,1,0,0,0,0,0
1806,615,CMU,7/19/2017,2017,3,2,-84.436215,46.006597,Excellent,30,V,Cly/Slt,45,43,57,1,70,percent_cover,0,0,0,1,0,0,0,0,0
1807,615,CMU,7/19/2017,2017,3,4,-84.436146,46.006627,Excellent,65,NV,Cly/Slt,30,84,16,5,75,percent_cover,0,0,0,1,0,0,0,0,0
1808,615,CMU,7/19/2017,2017,3,6,-84.435906,46.006577,Excellent,85,NV,Cly/Slt,5,99,1,0,95,percent_cover,0,0,0,1,0,0,0,0,0
1809,615,CMU,7/19/2017,2017,3,7,-84.435802,46.006554,Excellent,95,NV,Cly/Slt,30,89,11,0,5,percent_cover,0,0,0,1,0,0,0,0,0
1810,615,CMU,7/19/2017,2017,3,8,-84.435709,46.006527,Excellent,100,NV,Cly/Slt,30,95,5,0,10,percent_cover,0,0,0,2,0,0,0,0,0
1811,615,CMU,7/19/2017,2017,3,9,-84.43561,46.006517,Excellent,110,NV,Cly/Slt,25,69,31,0,10,percent_cover,0,0,0,1,0,0,0,0,0
1812,615,CMU,7/19/2017,2017,3,10,-84.435524,46.006497,Excellent,120,NV,Cly/Slt,40,92,8,0,15,percent_cover,0,0,0,3,0,0,0,0,0
1813,616,CMU,8/6/2012,2012,1,3,-84.408728,46.004666,Excellent,0,Dry,Cly/Slt,0,0,70,1,100,percent_cover,0,0,0,0.5,0,0,0,0,0
1814,616,CMU,8/6/2012,2012,1,4,-84.40847,46.004289,Excellent,0,Dry,Cly/Slt,0,0,65,0.5,100,percent_cover,0,0,0,1,0,0,0,0,0
1815,616,CMU,8/6/2012,2012,1,5,-84.408248,46.003916,Excellent,0,Dry,Cly/Slt,0,0,35,3,95,percent_cover,0,0,0,12,0,0,0,0,0
1816,616,CMU,8/6/2012,2012,1,6,-84.408048,46.003704,Excellent,8,V,Cly/Slt,0,5,100,7,80,percent_cover,0,0,0,7,0,0,0,0,0
1817,616,CMU,8/6/2012,2012,1,7,-84.407964,46.003594,Excellent,12,V,Cly/Slt,0,30,70,5,50,percent_cover,0,0,0,15,0,0,0,0,0
1818,616,CMU,8/6/2012,2012,1,8,-84.407756,46.003372,Excellent,15,V,Cly/Slt,0,0,80,0.5,90,percent_cover,0,0,0,15,0,0,0,0,0
1819,616,CMU,8/6/2012,2012,1,9,-84.40755,46.00315,Excellent,30,V,Cly/Slt,0,5,70,0,95,percent_cover,0,0,0,15,0,0,0,0,0
1820,616,CMU,8/6/2012,2012,1,10,-84.407261,46.002893,Excellent,36,V,Cly/Slt,0,5,80,1,95,percent_cover,0,0,0,10,0,0,0,0,0
1821,616,CMU,8/6/2012,2012,2,7,-84.411025,46.003323,Excellent,0.5,V,Cly/Slt,3,20,80,2,2,percent_cover,0,0,0,0,0.5,0,0,0,0.5
1822,616,CMU,8/6/2012,2012,2,8,-84.410697,46.003194,Excellent,3,V,Cly/Slt,0,5,60,30,70,percent_cover,0,0,0,15,0,0,0,0,0
1823,616,CMU,8/6/2012,2012,2,9,-84.410354,46.00303,Excellent,7,V,Cly/Slt,0,0,50,1,75,percent_cover,0,0,0,12,0,0,0,0,0
1824,616,CMU,8/6/2012,2012,2,10,-84.410055,46.002898,Excellent,14,V,Cly/Slt,0,0,30,1,90,percent_cover,0,0,0,25,0,0,0,0,0
1825,616,CMU,8/6/2012,2012,2,11,-84.409672,46.0027,Excellent,23,V,Cly/Slt,0,15,10,1,60,percent_cover,0,0,0,5,0,0,0,0,0
1826,616,CMU,8/6/2012,2012,2,12,-84.409556,46.002645,Excellent,29,V,Cly/Slt,0,0,100,0,70,percent_cover,0,0,0,6,0,0,0,0,0
1827,616,CMU,8/6/2012,2012,2,13,-84.409315,46.002558,Excellent,34,V,Cly/Slt,0,0,100,1,4,percent_cover,0,0,0,5,0,0,0,0,0
1828,616,CMU,8/6/2012,2012,2,14,-84.409176,46.002441,Excellent,35,V,Cly/Slt,0,0,100,0,2,percent_cover,0,0,0,1,0,0,0,0,0
1829,616,CMU,8/6/2012,2012,2,15,-84.408989,46.002365,Excellent,40,V,Cly/Slt,0,0,100,0.5,6,percent_cover,0,0,0,3,0,0,0,0,0
1830,616,CMU,8/6/2012,2012,3,1,-84.414226,45.998579,Excellent,0,Dry,Cly/Slt,0,0,71,1,100,percent_cover,0,45,0,0,0,0,0,0,0
1831,616,CMU,8/6/2012,2012,3,2,-84.4142,45.998586,Excellent,0,Dry,Cly/Slt,0,3,90,3,40,percent_cover,0,0,0,1,0,0,0,0,0
1832,616,CMU,8/6/2012,2012,3,3,-84.4141,45.998603,Excellent,0,Dry,Cly/Slt,0,5,50,0,90,percent_cover,0,0,0,1,0,0,0,0,0
1833,616,CMU,8/6/2012,2012,3,4,-84.414008,45.998626,Excellent,0,Dry,Cly/Slt,0,0,70,1,100,percent_cover,0,0,0,1,0,0,0,0,0
1834,616,CMU,8/6/2012,2012,3,5,-84.413885,45.998646,Excellent,0,Dry,Cly/Slt,0,0,50,20,100,percent_cover,0,0,0,0.5,25,1,0,0,26
1835,616,CMU,8/6/2012,2012,3,6,-84.413241,45.998782,Excellent,5,V,Cly/Slt,0,0,35,3,100,percent_cover,0,0,0,30,0,0,0,0,0
1836,616,CMU,8/6/2012,2012,3,9,-84.410555,45.999373,Excellent,62,V,Cly/Slt,0,50,50,0.5,2,percent_cover,0,0,0,5,0,0,0,0,0
1837,616,CMU,8/6/2012,2012,3,10,-84.409525,45.99956,Excellent,70,V,Cly/Slt,0,0,100,1,0,percent_cover,0,0,0,8,0,0,0,0,0
1838,616,CMU,7/3/2015,2015,1,5,-84.409203,46.004856,Excellent,28,V,Cly/Slt,10,54,46,3,100,percent_cover,0,0,0,1,3,0,0,0,3
1839,616,CMU,7/3/2015,2015,1,6,-84.409127,46.004564,Excellent,48,V,Cly/Slt,2,15,85,1,100,percent_cover,0,0,0,0.5,0,0,0,0,0
1840,616,CMU,7/3/2015,2015,1,7,-84.409009,46.003937,Excellent,68,V,Cly/Slt,2,7,93,5,100,percent_cover,0,0,0,1,0,0,0,0,0
1841,616,CMU,7/3/2015,2015,1,8,-84.408929,46.003612,Excellent,81,V,Cly/Slt,2,5,95,1,20,percent_cover,0,0,0,1,0,0,0,0,0
1842,616,CMU,7/3/2015,2015,1,9,-84.408704,46.002707,Excellent,95,V,Cly/Slt,0,52,48,2,20,percent_cover,0,0,0,2,0,0,0,0,0
1843,616,CMU,7/3/2015,2015,1,10,-84.408552,46.002071,Excellent,119,V,Cly/Slt,0,87,13,1,5,percent_cover,0,0,0,3,0,0,0,0,0
1844,616,CMU,7/2/2015,2015,2,7,-84.414441,46.003394,Excellent,39,V,Cly/Slt,3,40,60,2,100,percent_cover,0,0,0,0.5,0,0,0,0,0
1845,616,CMU,7/2/2015,2015,2,8,-84.413672,46.002963,Excellent,58,V,Cly/Slt,4,46,54,5,100,percent_cover,0,0,0,1,0,0,0,0,0
1846,616,CMU,7/2/2015,2015,2,9,-84.412938,46.002526,Excellent,65,V,Cly/Slt,5,58,42,5,80,percent_cover,0,0,0,2,0,0,0,0,0
1847,616,CMU,7/2/2015,2015,2,10,-84.41217,46.002089,Excellent,81,V,Cly/Slt,2,35,65,5,90,percent_cover,0,0,0,2,0,0,0,0,0
1848,616,CMU,7/3/2015,2015,3,4,-84.409491,45.995,Excellent,46,V,Cly/Slt,3,55,45,0,100,percent_cover,0,0,1,0,0,0,0,0,0
1849,616,CMU,7/3/2015,2015,3,8,-84.409201,45.995283,Excellent,71,V,Cly/Slt,5,70,30,5,50,percent_cover,0,0,0,8,0,0,0,0,0
1850,616,CMU,7/3/2015,2015,3,9,-84.409167,45.995332,Excellent,82,V,Cly/Slt,5,10,90,2,10,percent_cover,0,0,0,7,0,0,0,0,0
1851,616,CMU,7/3/2015,2015,3,10,-84.409108,45.9954,Excellent,85,V,Cly/Slt,5,15,85,2,10,percent_cover,0,0,0,5,0,0,0,0,0
1852,616,CMU,7/20/2017,2017,1,3,-84.409804,46.005095,Excellent,45,NV,Cly/Slt,40,23,77,2,85,percent_cover,0,0,0,1,0,0,0,0,0
1853,616,CMU,7/20/2017,2017,1,4,-84.409978,46.004809,Excellent,70,NV,Cly/Slt,35,12,88,1,60,percent_cover,0,0,0,1,0,0,0,0,0
1854,616,CMU,7/20/2017,2017,1,6,-84.410292,46.004065,Excellent,90,NV,Cly/Slt,25,70,30,5,60,percent_cover,0,0,0,0,25,0,0,0,25
1855,616,CMU,7/20/2017,2017,1,7,-84.410439,46.003687,Excellent,100,NV,Cly/Slt,5,81,19,0,60,percent_cover,0,0,0,1,10,0,0,0,10
1856,616,CMU,7/20/2017,2017,1,8,-84.410553,46.003328,Excellent,100,NV,Cly/Slt,15,6,94,0,30,percent_cover,0,0,0,1,0,0,0,0,0
1857,616,CMU,7/20/2017,2017,1,9,-84.41052,46.002958,Excellent,110,V,Cly/Slt,2,16,84,0,10,percent_cover,0,0,0,2,0,0,0,0,0
1858,616,CMU,7/20/2017,2017,1,10,-84.410651,46.002574,Excellent,120,V,Cly/Slt,5,91,9,0,5,percent_cover,0,0,0,7,0,0,0,0,0
1859,616,CMU,7/20/2017,2017,2,1,-84.415871,46.004449,Excellent,15,V,Sand,30,5,95,5,75,percent_cover,0,0,0,1,0,0,0,0,0
1860,616,CMU,7/20/2017,2017,2,3,-84.414971,46.003803,Excellent,35,V,Sand,25,50,30,1,80,percent_cover,0,0,0,0,0,2,0,0,2
1861,616,CMU,7/20/2017,2017,2,4,-84.414484,46.003495,Excellent,55,V,Sand,5,50,50,5,85,percent_cover,0,0,0,1,0,0,0,0,0
1862,616,CMU,7/20/2017,2017,2,6,-84.413519,46.00283,Excellent,90,V,Sand,5,65,35,0,60,percent_cover,0,0,0,1,0,0,0,0,0
1863,616,CMU,7/20/2017,2017,2,7,-84.413002,46.002428,Excellent,90,V,Sand,10,0,100,0,20,percent_cover,0,0,0,5,0,0,0,0,0
1864,616,CMU,7/20/2017,2017,2,8,-84.412465,46.002001,Excellent,100,V,Sand,12,14,86,0,15,percent_cover,0,0,0,1,0,0,0,0,0
1865,616,CMU,7/20/2017,2017,2,9,-84.412062,46.001592,Excellent,105,V,Sand,5,45,55,0,20,percent_cover,0,0,0,1,0,0,0,0,0
1866,616,CMU,7/20/2017,2017,2,10,-84.411657,46.001204,Excellent,110,V,Sand,40,45,65,0,5,percent_cover,0,0,0,10,0,0,0,0,0
1867,616,CMU,7/20/2017,2017,3,4,-84.41398,45.99844,Excellent,35,V,Cly/Slt,5,84,16,1,95,percent_cover,0,0,0,1,0,0,0,0,0
1868,616,CMU,7/20/2017,2017,3,5,-84.41394,45.99844,Excellent,45,NV,Cly/Slt,40,93,7,0,100,percent_cover,0,0,0,1,0,0,0,0,0
1869,616,CMU,7/20/2017,2017,3,6,-84.41369,45.99859,Excellent,95,NV,Cly/Slt,15,79,21,0,90,percent_cover,0,0,0,0,20,0,0,0,20
1870,616,CMU,7/20/2017,2017,3,8,-84.41336,45.99887,Excellent,140,V,Cly/Slt,80,85,15,0,10,percent_cover,0,0,0,1,0,0,0,0,0
1871,616,CMU,7/20/2017,2017,3,9,-84.41299,45.99909,Excellent,135,V,Cly/Slt,65,98,2,0,10,percent_cover,0,0,0,1,0,0,0,0,0
1872,616,CMU,8/1/2019,2019,1,7,-84.409639,46.00391,Confirmed,126,V,Sand,14,5,95,0,65,percent_cover,0,0,0,0,2,0,0,0,2
1873,616,CMU,8/1/2019,2019,1,8,-84.409812,46.003318,Confirmed,150,V,Sand,9,30,70,0,5,percent_cover,0,0,0,0.5,0,0,0,0,0
1874,616,CMU,8/1/2019,2019,3,8,-84.413706,45.998794,Confirmed,131,V,Cly/Slt,3,17,83,2,90,percent_cover,0,0,0,0.5,0.5,0,0,0,0.5
1875,616,CMU,8/1/2019,2019,3,9,-84.413516,45.998788,Confirmed,140,V,Cly/Slt,0,1,99,0,5,percent_cover,0,0,0,0.5,0,0,0,0,0
1876,616,CMU,8/1/2019,2019,3,10,-84.413339,45.99878,Confirmed,146,V,Cly/Slt,0,94,6,0.5,95,percent_cover,0,0,0,1,0,0,0,0,0
1877,617,CMU,7/12/2014,2014,1,5,-84.392525,45.99656,Excellent,0,Dry,Cly/Slt,1,70,30,2,20,percent_cover,0,0,0,1,0,0,0,0,0
1878,617,CMU,7/12/2014,2014,1,6,-84.392738,45.996576,Excellent,18,V,Cly/Slt,3,70,30,2,98,percent_cover,0,0,0,0.5,0,0,0,0,0
1879,617,CMU,7/12/2014,2014,1,7,-84.39282,45.996595,Excellent,26,V,Cly/Slt,3,75,25,2,99,percent_cover,0,0,0,2,0,0,0,0,0
1880,617,CMU,7/12/2014,2014,1,8,-84.392949,45.996645,Excellent,18,V,Cly/Slt,5,83,17,3,99,percent_cover,0,0,0,2,0,0,0,0,0
1881,617,CMU,7/12/2014,2014,1,10,-84.393146,45.996656,Excellent,31,V,Pb/Cb/Bld,0.5,90,10,3,45,percent_cover,0,0,0,3,0,0,0,0,0
1882,617,CMU,7/12/2014,2014,2,2,-84.390585,45.998393,Excellent,0,Dry,Cly/Slt,65,50,50,3,99,percent_cover,0,0,0,0.5,0,0,0,0,0
1883,617,CMU,7/12/2014,2014,2,4,-84.391297,45.998481,Excellent,12,V,Cly/Slt,80,80,20,10,95,percent_cover,0,0,0,0.5,0,0,0,0,0
1884,617,CMU,7/12/2014,2014,2,5,-84.391633,45.998515,Excellent,15,V,Cly/Slt,100,55,45,12,95,percent_cover,0,0,0,1,0,0,0,0,0
1885,617,CMU,7/12/2014,2014,2,6,-84.391726,45.998526,Excellent,16,V,Cly/Slt,100,75,25,3,98,percent_cover,0,0,0,3,0,0,0,0,0
1886,617,CMU,7/12/2014,2014,2,7,-84.391766,45.998539,Excellent,23,V,Cly/Slt,100,80,20,20,98,percent_cover,0,0,0,2,0,0,0,0,0
1887,617,CMU,7/12/2014,2014,2,8,-84.391824,45.998514,Excellent,21,V,Cly/Slt,100,85,15,5,98,percent_cover,0,0,0,1,0,0,0,0,0
1888,617,CMU,7/12/2014,2014,2,9,-84.391864,45.998521,Excellent,25,V,Cly/Slt,100,85,15,5,98,percent_cover,0,0,0,4,1,0,0,0,1
1889,617,CMU,7/12/2014,2014,2,10,-84.391863,45.998538,Excellent,31,V,Cly/Slt,100,75,25,2,98,percent_cover,0,0,0,4,2,0,0,0,2
1890,617,CMU,7/12/2014,2014,2,11,-84.391996,45.998402,Excellent,62,V,Cly/Slt,5,96,4,1,2,percent_cover,0,0,0,1,0,0,0,0,0
1891,617,CMU,7/12/2014,2014,2,14,-84.391868,45.998592,Excellent,74,V,Cly/Slt,1,93,7,35,2,percent_cover,0,0,0,0.5,0,0,0,0,0
1892,617,CMU,7/12/2014,2014,3,5,-84.393646,45.997889,Excellent,0,Dry,Sand,0,85,15,2,45,percent_cover,0,0,0,0.5,0,0,0,0,0
1893,617,CMU,7/12/2014,2014,3,9,-84.393984,45.997538,Excellent,15,V,Cly/Snd,5,85,15,2,95,percent_cover,0,0,0,2,0,0,0,0,0
